ACARA School ID,School Name,Suburb,PostCode
46716,Kowanyama State School,KOWANYAMA,4871
46719,Tagai State College - Thursday Island Primary Campus,THURSDAY ISLAND,4875
46722,Brandon State School,BRANDON,4808
46739,Stafford State School,STAFFORD,4053
46742,Yandina State School,YANDINA,4561
46759,Irvinebank State School,IRVINEBANK,4887
46762,Torbanlea State School,TORBANLEA,4662
46765,Morven State School,MORVEN,4468
46779,Wulguru State School,WULGURU,4811
46782,Oonoonba State School,IDALIA,4811
46785,Childers State School,CHILDERS,4660
46799,Cannonvale State School,CANNONVALE,4802
46802,Palmwoods State School,PALMWOODS,4555
46805,Airville State School,AYR,4807
46822,Sunbury State School,MARYBOROUGH,4650
46825,Wishart State School,WISHART,4122
46842,Peachester State School,PEACHESTER,4519
46845,Kilcoy State School,KILCOY,4515
46848,Delaneys Creek State School,DELANEYS CREEK,4514
46862,Ilfracombe State School,ILFRACOMBE,4727
46865,Pomona State School,POMONA,4568
46868,Eagle Junction State School,CLAYFIELD,4011
46885,Bracken Ridge State School,BRACKEN RIDGE,4017
46888,Montville State School,MONTVILLE,4560
46905,Arcadia Valley State School,ARCADIA VALLEY,4454
46925,Hermit Park State School,HYDE PARK,4812
46928,Ubobo State School,UBOBO,4680
46931,Drillham State School,DRILLHAM,4424
46945,Parkhurst State School,PARKHURST,4702
46948,Norman Park State School,NORMAN PARK,4170
46951,Stonehenge State School,STONEHENGE,4730
46968,Sunset State School,SUNSET,4825
46971,Runcorn State School,SUNNYBANK,4109
46988,Tully State School,TULLY,4854
46991,Stafford Heights State School,STAFFORD HEIGHTS,4053
46994,Daintree State School,DAINTREE,4873
47008,Wondai State School,WONDAI,4606
47011,Toogoolawah State School,TOOGOOLAWAH,4313
47014,Cooyar State School,COOYAR,4402
